geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,"proxy factor corr, extended 22",0,0.85-0.95,607,14116,0.976246,0.962905,0.988216,0.845140
neutral,covariance,holdings cov,0,<0.75,875,19602,1.043710,0.996634,1.134917,0.318857
neutral,covariance,"holdings corr, stream vol",0,<0.75,875,19602,1.013340,1.000739,1.034958,0.376000
neutral,covariance,"blend, pair weight",0,<0.75,875,19602,1.009646,0.998727,1.027474,0.402286
neutral,correlation,holdings corr,0,<0.75,875,19602,0.954192,0.880425,1.038864,0.620571
neutral,correlation,blend corr,0,<0.75,875,19602,0.929812,0.864347,1.002926,0.662857
neutral,correlation,factor corr K5,0,<0.75,875,19602,1.048029,1.003250,1.103436,0.496000
neutral,correlation,factor corr K10,0,<0.75,875,19597,1.022887,0.984297,1.069956,0.597714
neutral,correlation,"proxy factor corr, core 13",0,<0.75,875,19587,1.007447,0.977060,1.046448,0.669714
neutral,correlation,"proxy factor corr, extended 22",0,<0.75,872,19407,1.010879,0.986624,1.046479,0.666284
neutral,covariance,holdings cov,0,>0.95,232,7155,0.997343,0.972186,1.006210,0.521552
neutral,covariance,"holdings corr, stream vol",0,>0.95,232,7155,0.994412,0.986783,0.998912,0.616379
neutral,covariance,"blend, pair weight",0,>0.95,232,7155,0.994381,0.986632,0.998910,0.616379
neutral,correlation,holdings corr,0,>0.95,232,7155,0.949901,0.894471,0.995763,0.741379
neutral,correlation,blend corr,0,>0.95,232,7155,0.948913,0.891783,0.995660,0.745690
neutral,correlation,factor corr K5,0,>0.95,232,7155,1.065613,0.994977,1.191243,0.482759
neutral,correlation,factor corr K10,0,>0.95,232,7141,1.009496,0.963743,1.074186,0.551724
neutral,correlation,"proxy factor corr, core 13",0,>0.95,232,7089,0.981190,0.958321,1.003063,0.793103
neutral,correlation,"proxy factor corr, extended 22",0,>0.95,232,6920,0.977850,0.956133,0.997968,0.806034
neutral,covariance,holdings cov,21,0.75-0.85,268,6246,1.017200,0.996677,1.080565,0.294776
neutral,covariance,"holdings corr, stream vol",21,0.75-0.85,268,6246,1.003986,0.997866,1.020321,0.354478
neutral,covariance,"blend, pair weight",21,0.75-0.85,268,6246,1.002379,0.997527,1.013063,0.358209
neutral,correlation,holdings corr,21,0.75-0.85,268,6246,1.058937,0.970437,1.178066,0.410448
neutral,correlation,blend corr,21,0.75-0.85,268,6246,1.035949,0.965982,1.119545,0.440299
neutral,correlation,factor corr K5,21,0.75-0.85,268,6246,1.036809,0.992194,1.099624,0.473881
neutral,correlation,factor corr K10,21,0.75-0.85,268,6229,1.013225,0.979368,1.049292,0.570896
neutral,correlation,"proxy factor corr, core 13",21,0.75-0.85,268,6189,0.995925,0.980092,1.011617,0.716418
neutral,correlation,"proxy factor corr, extended 22",21,0.75-0.85,267,6061,0.993614,0.978970,1.008479,0.722846
neutral,covariance,holdings cov,21,0.85-0.95,599,14147,0.990856,0.976753,1.010537,0.654424
neutral,covariance,"holdings corr, stream vol",21,0.85-0.95,599,14147,0.995120,0.991259,0.999012,0.622705
neutral,covariance,"blend, pair weight",21,0.85-0.95,599,14147,0.995139,0.991332,0.998902,0.627713
neutral,correlation,holdings corr,21,0.85-0.95,599,14147,0.975920,0.913961,1.036540,0.646077
neutral,correlation,blend corr,21,0.85-0.95,599,14147,0.972593,0.913029,1.031273,0.654424
neutral,correlation,factor corr K5,21,0.85-0.95,599,14147,1.009333,0.970399,1.053327,0.572621
neutral,correlation,factor corr K10,21,0.85-0.95,599,14143,0.985582,0.958072,1.013707,0.677796
neutral,correlation,"proxy factor corr, core 13",21,0.85-0.95,599,14135,0.978092,0.963857,0.993741,0.818030
neutral,correlation,"proxy factor corr, extended 22",21,0.85-0.95,598,14068,0.976750,0.963122,0.990414,0.841137
neutral,covariance,holdings cov,21,<0.75,877,19651,1.066229,1.009996,1.190548,0.234892
neutral,covariance,"holdings corr, stream vol",21,<0.75,877,19651,1.025909,1.000237,1.090262,0.277081
neutral,covariance,"blend, pair weight",21,<0.75,877,19651,1.013465,0.998837,1.046875,0.288483
neutral,correlation,holdings corr,21,<0.75,877,19651,1.197012,1.113506,1.293820,0.228050
neutral,correlation,blend corr,21,<0.75,877,19651,1.115729,1.055248,1.180412,0.259977
neutral,correlation,factor corr K5,21,<0.75,877,19651,1.051058,1.006759,1.113366,0.488027
neutral,correlation,factor corr K10,21,<0.75,877,19646,1.026050,0.989464,1.080344,0.590650
neutral,correlation,"proxy factor corr, core 13",21,<0.75,877,19636,1.010571,0.984980,1.053892,0.669327
neutral,correlation,"proxy factor corr, extended 22",21,<0.75,874,19496,1.010982,0.987569,1.050652,0.664760
neutral,covariance,holdings cov,21,>0.95,232,7208,0.997646,0.979977,1.008389,0.573276
neutral,covariance,"holdings corr, stream vol",21,>0.95,232,7208,0.997048,0.990607,1.001779,0.620690
neutral,covariance,"blend, pair weight",21,>0.95,232,7208,0.996856,0.990390,1.001377,0.629310
neutral,correlation,holdings corr,21,>0.95,232,7208,0.994932,0.969273,1.023575,0.642241
neutral,correlation,blend corr,21,>0.95,232,7208,0.990501,0.966995,1.014287,0.655172
neutral,correlation,factor corr K5,21,>0.95,232,7208,1.065856,0.991900,1.184407,0.487069
neutral,correlation,factor corr K10,21,>0.95,232,7194,1.009623,0.961055,1.076574,0.551724
neutral,correlation,"proxy factor corr, core 13",21,>0.95,232,7142,0.981443,0.957366,1.004853,0.797414
neutral,correlation,"proxy factor corr, extended 22",21,>0.95,232,6973,0.978092,0.955557,0.999598,0.806034
neutral,covariance,holdings cov,63,0.75-0.85,267,6260,1.075094,1.028363,1.213145,0.089888
neutral,covariance,"holdings corr, stream vol",63,0.75-0.85,267,6260,1.013770,1.002649,1.041554,0.164794
neutral,covariance,"blend, pair weight",63,0.75-0.85,267,6260,1.008523,1.001976,1.020840,0.179775
neutral,correlation,holdings corr,63,0.75-0.85,267,6260,1.117343,1.034963,1.217400,0.202247
neutral,correlation,blend corr,63,0.75-0.85,267,6260,1.063589,1.018465,1.107771,0.217228
neutral,correlation,factor corr K5,63,0.75-0.85,267,6260,1.037850,0.997483,1.100907,0.468165
neutral,correlation,factor corr K10,63,0.75-0.85,267,6243,1.014016,0.981981,1.051768,0.569288
neutral,correlation,"proxy factor corr, core 13",63,0.75-0.85,267,6203,0.996311,0.979975,1.011852,0.711610
neutral,correlation,"proxy factor corr, extended 22",63,0.75-0.85,267,6089,0.993723,0.978933,1.008462,0.722846
neutral,covariance,holdings cov,63,0.85-0.95,607,14349,1.034339,1.013598,1.088046,0.283361
neutral,covariance,"holdings corr, stream vol",63,0.85-0.95,607,14349,1.001029,0.997711,1.006440,0.489292
neutral,covariance,"blend, pair weight",63,0.85-0.95,607,14349,1.000621,0.997516,1.005002,0.494234
neutral,correlation,holdings corr,63,0.85-0.95,607,14349,1.045066,0.992681,1.100052,0.451400
neutral,correlation,blend corr,63,0.85-0.95,607,14349,1.030471,0.987974,1.076381,0.462932
neutral,correlation,factor corr K5,63,0.85-0.95,607,14349,1.010151,0.970966,1.054712,0.571664
neutral,correlation,factor corr K10,63,0.85-0.95,607,14345,0.985933,0.959960,1.014933,0.668863
neutral,correlation,"proxy factor corr, core 13",63,0.85-0.95,607,14337,0.978560,0.965624,0.993641,0.810544
neutral,correlation,"proxy factor corr, extended 22",63,0.85-0.95,607,14299,0.976665,0.964061,0.990711,0.845140
neutral,covariance,holdings cov,63,<0.75,876,19781,1.133242,1.059851,1.301936,0.100457
neutral,covariance,"holdings corr, stream vol",63,<0.75,876,19781,1.028743,1.006823,1.089647,0.196347
neutral,covariance,"blend, pair weight",63,<0.75,876,19781,1.007620,1.000943,1.022453,0.244292
neutral,correlation,holdings corr,63,<0.75,876,19781,1.261558,1.167221,1.348490,0.132420
neutral,correlation,blend corr,63,<0.75,876,19781,1.088303,1.032762,1.137299,0.183790
neutral,correlation,factor corr K5,63,<0.75,876,19781,1.055319,1.012187,1.112839,0.472603
neutral,correlation,factor corr K10,63,<0.75,876,19776,1.029552,0.994797,1.079556,0.577626
neutral,correlation,"proxy factor corr, core 13",63,<0.75,876,19766,1.013144,0.988018,1.051545,0.650685
neutral,correlation,"proxy factor corr, extended 22",63,<0.75,876,19706,1.011051,0.987035,1.046420,0.663242
neutral,covariance,holdings cov,63,>0.95,232,7251,1.013371,0.995293,1.045296,0.461207
neutral,covariance,"holdings corr, stream vol",63,>0.95,232,7251,0.999176,0.993088,1.005597,0.607759
neutral,covariance,"blend, pair weight",63,>0.95,232,7251,0.998645,0.993019,1.003862,0.607759
neutral,correlation,holdings corr,63,>0.95,232,7251,1.039911,0.980349,1.118523,0.620690
neutral,correlation,blend corr,63,>0.95,232,7251,1.029430,0.979467,1.093371,0.637931
neutral,correlation,factor corr K5,63,>0.95,232,7251,1.066342,0.995988,1.184766,0.487069
neutral,correlation,factor corr K10,63,>0.95,232,7237,1.009675,0.963675,1.069603,0.551724
neutral,correlation,"proxy factor corr, core 13",63,>0.95,232,7185,0.981577,0.957674,1.003860,0.797414
neutral,correlation,"proxy factor corr, extended 22",63,>0.95,232,7016,0.978221,0.955988,0.997926,0.806034
neutral,covariance,holdings cov,108,0.75-0.85,267,6223,1.103363,1.044484,1.265816,0.033708
neutral,covariance,"holdings corr, stream vol",108,0.75-0.85,267,6223,1.018235,1.002201,1.056152,0.239700
neutral,covariance,"blend, pair weight",108,0.75-0.85,267,6223,1.009124,1.001695,1.021334,0.250936
neutral,correlation,holdings corr,108,0.75-0.85,267,6223,1.167963,1.030224,1.317624,0.187266
neutral,correlation,blend corr,108,0.75-0.85,267,6223,1.073173,1.007867,1.124521,0.224719
neutral,correlation,factor corr K5,108,0.75-0.85,267,6223,1.037877,0.994738,1.098906,0.464419
neutral,correlation,factor corr K10,108,0.75-0.85,267,6223,1.013524,0.979068,1.049285,0.569288
neutral,correlation,"proxy factor corr, core 13",108,0.75-0.85,267,6203,0.996311,0.978760,1.012240,0.711610
neutral,correlation,"proxy factor corr, extended 22",108,0.75-0.85,267,6089,0.993723,0.978107,1.008110,0.722846
neutral,covariance,holdings cov,108,0.85-0.95,607,14341,1.057844,1.026093,1.120540,0.171334
neutral,covariance,"holdings corr, stream vol",108,0.85-0.95,607,14341,1.006382,1.000993,1.015231,0.383855
neutral,covariance,"blend, pair weight",108,0.85-0.95,607,14341,1.005029,1.000409,1.011898,0.390445
neutral,correlation,holdings corr,108,0.85-0.95,607,14341,1.095230,1.036985,1.153754,0.337727
neutral,correlation,blend corr,108,0.85-0.95,607,14341,1.066173,1.023188,1.109299,0.355848
neutral,correlation,factor corr K5,108,0.85-0.95,607,14341,1.010348,0.971966,1.056501,0.568369
