phase,estimator,date,ex_ante_vol,scale,capped,gross_leverage,capped_gross,recal_factor,realized_vol_period
0,invvol,2001-01-30,0.037739,2.64978,False,3.14959,False,1,0.0844402
0,invvol,2001-03-01,0.0356745,2.80313,False,3.49128,False,1,0.10854
0,invvol,2001-03-30,0.0378423,2.64254,False,2.8486,False,1,0.145537
0,invvol,2001-05-01,0.0463589,2.15708,False,2.29361,False,1,0.0796583
0,invvol,2001-05-31,0.0427008,2.34188,False,2.49837,False,1,0.0698842
0,invvol,2001-06-29,0.038092,2.62522,False,3.02369,False,1,0.0706847
0,invvol,2001-07-31,0.0344852,2.89979,False,3.48897,False,1,0.0674113
0,invvol,2001-08-29,0.0315047,3.17413,False,4.07905,False,1,0.101893
0,invvol,2001-10-01,0.0341185,2.93096,False,4.04727,False,1,0.129884
0,invvol,2001-10-30,0.0395612,2.52773,False,3.53441,False,1,0.090786
0,invvol,2001-11-29,0.0386609,2.58659,False,3.7292,False,1,0.083732
0,invvol,2001-12-31,0.0366431,2.72902,False,4.05274,False,1,0.0781662
0,invvol,2002-01-31,0.0355251,2.81491,False,4.307,False,1,0.108293
0,invvol,2002-03-04,0.0374612,2.66943,False,4.22997,False,1,0.112182
0,invvol,2002-04-03,0.0390551,2.56048,False,4.42857,False,1,0.0976209
0,invvol,2002-05-02,0.0399467,2.50333,False,4.28468,False,1,0.125536
0,invvol,2002-06-03,0.0430021,2.32547,False,3.59808,False,1,0.090632
0,invvol,2002-07-02,0.0434022,2.30403,False,3.22211,False,1,0.0989285
0,invvol,2002-08-01,0.0433672,2.30589,False,3.07884,False,1,0.0918484
0,invvol,2002-08-30,0.0419968,2.38114,False,3.18092,False,1,0.0782727
0,invvol,2002-10-01,0.0399462,2.50337,False,3.3993,False,1,0.0884246
0,invvol,2002-10-30,0.0397719,2.51434,False,3.47471,False,1,0.102662
0,invvol,2002-11-29,0.0421985,2.36975,False,3.40132,False,1,0.0726894
0,invvol,2002-12-31,0.0399775,2.50141,False,3.80084,False,1,0.110813
0,invvol,2003-01-31,0.0427646,2.33838,False,4.06516,False,1,0.107122
0,invvol,2003-03-04,0.0441778,2.26358,False,3.95246,False,1,0.0933733
0,invvol,2003-04-02,0.0436999,2.28834,False,3.92127,False,1,0.0811349
0,invvol,2003-05-02,0.041388,2.41616,False,4.28331,False,1,0.0892944
0,invvol,2003-06-03,0.0413169,2.42032,False,4.49301,False,1,0.0962375
0,invvol,2003-07-02,0.0408001,2.45098,False,4.74799,False,1,0.0646766
0,invvol,2003-08-01,0.037347,2.67759,False,5.19387,False,1,0.0715291
0,invvol,2003-09-02,0.0340769,2.93454,False,6.20726,False,1,0.120677
0,invvol,2003-10-01,0.036648,2.72866,False,5.85112,False,1,0.0742704
0,invvol,2003-10-30,0.0338135,2.9574,False,6.39451,False,1,0.0714215
0,invvol,2003-12-01,0.0307174,3.25549,False,6.48616,False,1,0.061941
0,invvol,2003-12-31,0.0271118,3.68844,False,7.72563,False,1,0.138001
0,invvol,2004-02-02,0.0310087,3.2249,False,5.9235,False,1,0.0901131
0,invvol,2004-03-03,0.0308214,3.2445,False,5.96919,False,1,0.114885
0,invvol,2004-04-01,0.033208,3.01132,False,5.53543,False,1,0.122416
0,invvol,2004-05-03,0.0368494,2.71375,False,4.94646,False,1,0.11238
0,invvol,2004-06-02,0.0384456,2.60108,False,4.91917,False,1,0.0667551
0,invvol,2004-07-02,0.0346567,2.88545,False,5.3884,False,1,0.0687229
0,invvol,2004-08-03,0.0313242,3.19242,False,5.41295,False,1,0.101449
0,invvol,2004-09-01,0.0312118,3.20391,False,5.7167,False,1,0.127187
0,invvol,2004-10-01,0.0348179,2.87209,False,5.32122,False,1,0.155094
0,invvol,2004-11-01,0.0420933,2.37568,False,4.2813,False,1,0.101625
0,invvol,2004-12-01,0.0437044,2.2881,False,4.24277,False,1,0.0745964
0,invvol,2005-01-03,0.0402704,2.48321,False,4.86777,False,1,0.0705866
0,invvol,2005-02-02,0.038093,2.62515,False,5.27374,False,1,0.0714503
0,invvol,2005-03-04,0.0361442,2.76669,False,5.80039,False,1,0.0882042
0,invvol,2005-04-05,0.0354935,2.81742,False,6.01238,False,1,0.0825318
0,invvol,2005-05-04,0.0334103,2.99309,False,6.53466,False,1,0.115048
0,invvol,2005-06-03,0.0353608,2.82799,False,6.33983,False,1,0.147828
0,invvol,2005-07-05,0.0422082,2.36921,False,5.55804,False,1,0.0859953
0,invvol,2005-08-03,0.0400364,2.49773,False,5.96621,False,1,0.0790536
0,invvol,2005-09-01,0.0373144,2.67993,False,6.543,False,1,0.0940551
0,invvol,2005-10-03,0.037659,2.65541,False,6.55448,False,1,0.157569
0,invvol,2005-11-01,0.0459863,2.17456,False,4.92091,False,1,0.0649893
0,invvol,2005-12-01,0.0413034,2.42111,False,5.80662,False,1,0.0624301
0,invvol,2006-01-03,0.0367087,2.72415,False,7.1822,False,1,0.0953806
0,invvol,2006-02-02,0.0361235,2.76828,False,7.20113,False,1,0.166254
0,invvol,2006-03-06,0.0464555,2.1526,False,5.67978,False,1,0.0712555
0,invvol,2006-04-04,0.0432177,2.31386,False,5.82123,False,1,0.0832344
0,invvol,2006-05-04,0.0421544,2.37223,False,5.5024,False,1,0.0817859
0,invvol,2006-06-05,0.0396899,2.51953,False,5.80806,False,1,0.0737467
0,invvol,2006-07-05,0.0369903,2.70341,False,5.83024,False,1,0.0545257
0,invvol,2006-08-03,0.0323867,3.08769,False,6.28555,False,1,0.0910537
0,invvol,2006-09-01,0.0316225,3.16231,False,6.69347,False,1,0.081811
0,invvol,2006-10-03,0.0295377,3.38551,False,7.67442,False,1,0.0877037
0,invvol,2006-11-01,0.0284008,3.52103,False,8.30974,False,1,0.0746878
0,invvol,2006-12-01,0.0259668,3.85107,False,9.59201,False,1,0.136991
0,invvol,2007-01-04,0.0304712,3.28179,False,8.71865,False,1,0.0907603
0,invvol,2007-02-05,0.0297892,3.35692,False,8.85609,False,1,0.0981983
0,invvol,2007-03-07,0.0297533,3.36097,False,9.02904,False,1,0.0841041
0,invvol,2007-04-05,0.0281156,3.55674,False,10.1513,False,1,0.0773478
0,invvol,2007-05-07,0.0261045,3.83076,False,10.9721,False,1,0.0901849
0,invvol,2007-06-06,0.0253015,3.95234,False,12.3255,False,1,0.117726
0,invvol,2007-07-06,0.0269411,3.71181,False,11.2855,False,1,0.125634
0,invvol,2007-08-06,0.029798,3.35593,False,8.56006,False,1,0.202386
0,invvol,2007-09-05,0.0411631,2.42936,False,4.23562,False,1,0.0850336
0,invvol,2007-10-04,0.0395374,2.52925,False,4.86385,False,1,0.049995
0,invvol,2007-11-02,0.0343352,2.91246,False,5.36645,False,1,0.0888129
0,invvol,2007-12-04,0.0334855,2.98637,False,5.19984,False,1,0.0845899
0,invvol,2008-01-04,0.0325893,3.0685,False,5.67784,False,1,0.0907616
0,invvol,2008-02-05,0.0317004,3.15453,False,4.81712,False,1,0.110416
0,invvol,2008-03-06,0.0353589,2.82814,False,4.56426,False,1,0.156584
0,invvol,2008-04-07,0.0446193,2.24118,False,3.27261,False,1,0.0772258
0,invvol,2008-05-06,0.0413743,2.41696,False,3.44727,False,1,0.0730366
0,invvol,2008-06-05,0.0380987,2.62476,False,4.07149,False,1,0.110599
0,invvol,2008-07-07,0.0402359,2.48534,False,3.82835,False,1,0.065249
0,invvol,2008-08-05,0.0370601,2.69832,False,2.58502,False,1,0.0814267
0,invvol,2008-09-04,0.0350764,2.85092,False,2.64109,False,1,0.08614
0,invvol,2008-10-03,0.0336287,2.97365,False,2.3318,False,1,0.0837315
0,invvol,2008-11-03,0.0320244,3.12261,False,2.24539,False,1,0.097621
0,invvol,2008-12-03,0.0320788,3.11732,False,2.0075,False,1,0.137485
0,invvol,2009-01-05,0.0367193,2.72336,False,1.79675,False,1,0.12144
0,invvol,2009-02-04,0.0386425,2.58783,False,1.68518,False,1,0.0719245
0,invvol,2009-03-06,0.0352572,2.8363,False,1.94692,False,1,0.0857468
0,invvol,2009-04-06,0.0338975,2.95007,False,2.0027,False,1,0.067706
0,invvol,2009-05-06,0.0310967,3.21577,False,2.36404,False,1,0.0879635
0,invvol,2009-06-05,0.0306274,3.26505,False,2.55098,False,1,0.0870513
0,invvol,2009-07-07,0.0291772,3.42733,False,2.91563,False,1,0.0697843
0,invvol,2009-08-05,0.0271388,3.68476,False,3.22748,False,1,0.0733824
0,invvol,2009-09-03,0.0252223,3.96475,False,3.627,False,1,0.0722305
0,invvol,2009-10-05,0.0229814,4.35135,False,4.25278,False,1,0.065161
0,invvol,2009-11-03,0.020766,4.81556,False,4.87974,False,1,0.0610845
0,invvol,2009-12-03,0.0186132,5.37253,False,6.25423,False,1,0.11417
0,invvol,2010-01-05,0.0201543,4.96172,False,6.46606,False,1,0.141688
0,invvol,2010-02-04,0.0247506,4.0403,False,5.62237,False,1,0.13263
0,invvol,2010-03-08,0.0275292,3.63251,False,5.25961,False,1,0.091362
0,invvol,2010-04-07,0.0268623,3.72269,False,5.74982,False,1,0.135559
0,invvol,2010-05-06,0.0311215,3.21321,False,4.48187,False,1,0.127689
0,invvol,2010-06-07,0.0349358,2.86239,False,3.92713,False,1,0.100586
0,invvol,2010-07-07,0.0351079,2.84837,False,4.03462,False,1,0.0502932
0,invvol,2010-08-05,0.0304762,3.28125,False,4.67579,False,1,0.0534574
0,invvol,2010-09-03,0.0268348,3.72651,False,5.80238,False,1,0.0949158
0,invvol,2010-10-05,0.026722,3.74223,False,6.37175,False,1,0.0953131
0,invvol,2010-11-03,0.026942,3.71168,False,6.80701,False,1,0.0945864
0,invvol,2010-12-03,0.026079,3.8345,False,6.83631,False,1,0.0553946
0,invvol,2011-01-04,0.0226746,4.41023,False,7.96582,False,1,0.0954373
0,invvol,2011-02-03,0.0222889,4.48653,False,7.54253,False,1,0.0927915
0,invvol,2011-03-07,0.0227649,4.39273,False,7.74612,False,1,0.128485
0,invvol,2011-04-05,0.0252836,3.95513,False,7.45147,False,1,0.0663661
0,invvol,2011-05-05,0.0239091,4.18251,False,8.14608,False,1,0.0938876
0,invvol,2011-06-06,0.0232242,4.30586,False,8.33222,False,1,0.124045
0,invvol,2011-07-06,0.0258527,3.86807,False,7.16647,False,1,0.0955511
0,invvol,2011-08-04,0.0254362,3.93141,False,6.85989,False,1,0.0919868
0,invvol,2011-09-02,0.0245201,4.07829,False,5.44272,False,1,0.145184
0,invvol,2011-10-04,0.0307035,3.25696,False,3.94201,False,1,0.0712919
0,invvol,2011-11-02,0.0282283,3.54255,False,3.82035,False,1,0.0768616
0,invvol,2011-12-02,0.0260946,3.8322,False,4.27525,False,1,0.0624854
0,invvol,2012-01-04,0.0232516,4.30077,False,5.40524,False,1,0.11774
0,invvol,2012-02-03,0.0254806,3.92455,False,5.48751,False,1,0.0629664
0,invvol,2012-03-06,0.0227818,4.38948,False,6.89117,False,1,0.0975083
0,invvol,2012-04-04,0.0228002,4.38593,False,7.38989,False,1,0.116954
0,invvol,2012-05-04,0.0244203,4.09496,False,7.14423,False,1,0.112727
0,invvol,2012-06-05,0.026027,3.84216,False,6.7419,False,1,0.124045
0,invvol,2012-07-05,0.0292619,3.41742,False,6.34351,False,1,0.0835872
0,invvol,2012-08-03,0.0276601,3.61532,False,6.36685,False,1,0.097162
0,invvol,2012-09-04,0.0275011,3.63621,False,6.88819,False,1,0.0976874
0,invvol,2012-10-03,0.0276183,3.62079,False,7.25222,False,1,0.0659643
0,invvol,2012-11-01,0.0254723,3.92584,False,7.87778,False,1,0.0711722
0,invvol,2012-12-03,0.0231182,4.32559,False,9.05847,False,1,0.108153
0,invvol,2013-01-03,0.0240332,4.16091,False,9.50338,False,1,0.065784
0,invvol,2013-02-04,0.0215176,4.64736,False,11.4985,False,1,0.133702
0,invvol,2013-03-06,0.0247177,4.04569,False,10.2257,False,1,0.206641
0,invvol,2013-04-05,0.0380877,2.62552,False,7.38799,False,1,0.14792
0,invvol,2013-05-06,0.0453774,2.20374,False,5.96204,False,1,0.0868454
0,invvol,2013-06-05,0.0439154,2.27711,False,5.57719,False,1,0.109764
0,invvol,2013-07-05,0.0462942,2.1601,False,4.77834,False,1,0.098726
0,invvol,2013-08-05,0.0463583,2.15711,False,4.76772,False,1,0.0491193
0,invvol,2013-09-04,0.0396861,2.51977,False,5.66833,False,1,0.103257
0,invvol,2013-10-03,0.0401035,2.49355,False,5.88496,False,1,0.0819721
0,invvol,2013-11-01,0.0376791,2.65399,False,6.26953,False,1,0.0847233
0,invvol,2013-12-03,0.0367221,2.72316,False,6.60139,False,1,0.0966397
0,invvol,2014-01-03,0.0366401,2.72925,False,7.26474,False,1,0.123011
0,invvol,2014-02-04,0.0400758,2.49527,False,5.9741,False,1,0.138743
0,invvol,2014-03-06,0.0467309,2.13991,False,4.98958,False,1,0.0801947
0,invvol,2014-04-04,0.0438809,2.2789,False,4.58199,False,1,0.0543862
0,invvol,2014-05-06,0.0382182,2.61656,False,4.72976,False,1,0.075813
0,invvol,2014-06-05,0.0351196,2.84741,False,5.59541,False,1,0.0787969
0,invvol,2014-07-07,0.0329775,3.03237,False,7.08728,False,1,0.11883
0,invvol,2014-08-05,0.0351065,2.84847,False,6.80996,False,1,0.105626
0,invvol,2014-09-04,0.0362692,2.75716,False,7.15889,False,1,0.122605
0,invvol,2014-10-03,0.0398288,2.51075,False,6.52056,False,1,0.134181
0,invvol,2014-11-03,0.0457082,2.18779,False,5.21463,False,1,0.0996308
0,invvol,2014-12-03,0.0453623,2.20447,False,5.32169,False,1,0.0824479
0,invvol,2015-01-05,0.0429798,2.32668,False,5.04277,False,1,0.0952547
0,invvol,2015-02-04,0.0425258,2.35151,False,4.48166,False,1,0.0780766
0,invvol,2015-03-06,0.039861,2.50872,False,4.70789,False,1,0.0614149
0,invvol,2015-04-07,0.0353786,2.82656,False,5.50398,False,1,0.0777785
0,invvol,2015-05-06,0.0330317,3.02739,False,5.70637,False,1,0.0595189
0,invvol,2015-06-05,0.0292592,3.41772,False,7.37337,False,1,0.152565
0,invvol,2015-07-07,0.0367817,2.71874,False,6.50408,False,1,0.0815949
0,invvol,2015-08-05,0.0355233,2.81506,False,6.017,False,1,0.0991476
0,invvol,2015-09-03,0.0356795,2.80273,False,5.10571,False,1,0.0761259
0,invvol,2015-10-05,0.0331517,3.01643,False,5.0282,False,1,0.0494657
0,invvol,2015-11-03,0.0284751,3.51184,False,5.48474,False,1,0.0631455
0,invvol,2015-12-03,0.0252317,3.96327,False,6.96956,False,1,0.110698
0,invvol,2016-01-05,0.0259639,3.8515,False,6.90963,False,1,0.139063
0,invvol,2016-02-04,0.0301749,3.31401,False,5.36113,False,1,0.157419
0,invvol,2016-03-07,0.0363027,2.75461,False,3.79944,False,1,0.0838198
0,invvol,2016-04-06,0.0345344,2.89566,False,4.27737,False,1,0.075957
0,invvol,2016-05-05,0.0323072,3.09529,False,4.94454,False,1,0.0768985
0,invvol,2016-06-06,0.0302507,3.3057,False,5.64597,False,1,0.0770446
0,invvol,2016-07-06,0.0283469,3.52772,False,5.92984,False,1,0.0932999
0,invvol,2016-08-04,0.0279431,3.5787,False,6.20642,False,1,0.0740998
0,invvol,2016-09-02,0.0266533,3.75188,False,6.87238,False,1,0.0854491
0,invvol,2016-10-04,0.0256234,3.90269,False,7.11442,False,1,0.11408
0,invvol,2016-11-02,0.0281357,3.5542,False,6.73984,False,1,0.111157
0,invvol,2016-12-02,0.0294203,3.39901,False,5.50219,False,1,0.103935
0,invvol,2017-01-04,0.0297386,3.36264,False,6.00744,False,1,0.117549
0,invvol,2017-02-03,0.0315608,3.16849,False,5.83201,False,1,0.0890174
0,invvol,2017-03-07,0.0309882,3.22703,False,6.376,False,1,0.109551
0,invvol,2017-04-05,0.0324091,3.08556,False,6.3952,False,1,0.119319
0,invvol,2017-05-05,0.0354053,2.82444,False,6.09377,False,1,0.0895857
0,invvol,2017-06-06,0.0340837,2.93395,False,6.18322,False,1,0.128181
0,invvol,2017-07-06,0.038339,2.60831,False,4.88731,False,1,0.0776665
0,invvol,2017-08-04,0.0360499,2.77393,False,5.3869,False,1,0.0655001
0,invvol,2017-09-05,0.0324024,3.08619,False,6.3552,False,1,0.0891422
0,invvol,2017-10-04,0.0312362,3.20141,False,6.48374,False,1,0.0778609
0,invvol,2017-11-02,0.0298743,3.34736,False,7.21645,False,1,0.106291
0,invvol,2017-12-04,0.0308197,3.24468,False,6.24818,False,1,0.0666381
0,invvol,2018-01-04,0.0275702,3.6271,False,7.16961,False,1,0.0839026
0,invvol,2018-02-05,0.0268802,3.72021,False,7.64789,False,1,0.113136
0,invvol,2018-03-07,0.0287907,3.47335,False,7.43116,False,1,0.136009
0,invvol,2018-04-06,0.0322882,3.09711,False,6.4904,False,1,0.101554
0,invvol,2018-05-07,0.0324959,3.07731,False,5.84235,False,1,0.0814554
0,invvol,2018-06-06,0.0307742,3.24948,False,6.37548,False,1,0.094422
0,invvol,2018-07-06,0.0299036,3.34408,False,6.69054,False,1,0.116701
0,invvol,2018-08-06,0.0317441,3.15019,False,5.66514,False,1,0.0874506
0,invvol,2018-09-05,0.0305569,3.27259,False,6.34233,False,1,0.103857
0,invvol,2018-10-04,0.0309175,3.23442,False,6.30232,False,1,0.151397
0,invvol,2018-11-02,0.0383575,2.60705,False,4.34915,False,1,0.12999
0,invvol,2018-12-04,0.0424037,2.35828,False,3.7868,False,1,0.0721595
0,invvol,2019-01-04,0.0395306,2.52968,False,3.90895,False,1,0.0785921
0,invvol,2019-02-05,0.0368973,2.71023,False,4.52207,False,1,0.0624172
0,invvol,2019-03-07,0.0328035,3.04845,False,5.76152,False,1,0.0972435
0,invvol,2019-04-05,0.0327719,3.0514,False,5.93062,False,1,0.0797548
0,invvol,2019-05-07,0.0311639,3.20884,False,6.42496,False,1,0.130176
0,invvol,2019-06-06,0.0359408,2.78236,False,5.24716,False,1,0.110527
0,invvol,2019-07-08,0.0372665,2.68337,False,4.70239,False,1,0.0762817
0,invvol,2019-08-06,0.0345206,2.89682,False,4.79636,False,1,0.0457972
0,invvol,2019-09-05,0.0293971,3.40169,False,5.75535,False,1,0.0863223
0,invvol,2019-10-04,0.0277943,3.59785,False,5.52985,False,1,0.0861825
0,invvol,2019-11-04,0.0264378,3.78247,False,6.15125,False,1,0.0769183
0,invvol,2019-12-04,0.0248164,4.0296,False,6.60467,False,1,0.093765
0,invvol,2020-01-06,0.0242561,4.12267,False,7.50267,False,1,0.108794
0,invvol,2020-02-05,0.0253132,3.9505,False,7.35025,False,1,0.101647
0,invvol,2020-03-06,0.027998,3.57168,False,6.23604,False,1,0.13678
0,invvol,2020-04-06,0.0321834,3.10719,False,3.44731,False,1,0.0663995
0,invvol,2020-05-06,0.0288317,3.4684,False,3.43559,False,1,0.0783781
0,invvol,2020-06-05,0.0273483,3.65654,False,3.23972,False,1,0.0757815
0,invvol,2020-07-07,0.0260355,3.84091,False,3.78506,False,1,0.0978955
0,invvol,2020-08-05,0.0260998,3.83145,False,4.23378,False,1,0.0662182
0,invvol,2020-09-03,0.0235234,4.25108,False,4.52481,False,1,0.0843438
0,invvol,2020-10-05,0.0227381,4.39791,False,4.56779,False,1,0.0847792
0,invvol,2020-11-03,0.0217835,4.59062,False,4.97606,False,1,0.148451
0,invvol,2020-12-03,0.0256814,3.89386,False,3.97134,False,1,0.108803
0,invvol,2021-01-05,0.0268861,3.71939,False,4.01584,False,1,0.172154
0,invvol,2021-02-04,0.0347234,2.8799,False,2.99633,False,1,0.0767523
0,invvol,2021-03-08,0.034718,2.88035,False,3.02792,False,1,0.069947
0,invvol,2021-04-07,0.0317643,3.14819,False,3.19656,False,1,0.094329
0,invvol,2021-05-06,0.0372029,2.68797,False,2.82396,False,1,0.129211
0,invvol,2021-06-07,0.0413242,2.41989,False,2.60618,False,1,0.120828
0,invvol,2021-07-07,0.044887,2.22782,False,2.44965,False,1,0.0913835
0,invvol,2021-08-05,0.0439376,2.27595,False,2.60206,False,1,0.0842139
0,invvol,2021-09-03,0.0415477,2.40687,False,2.85,False,1,0.129927
0,invvol,2021-10-05,0.0490255,2.03976,False,2.51639,False,1,0.0738665
0,invvol,2021-11-03,0.0447532,2.23448,False,3.05519,False,1,0.131605
0,invvol,2021-12-03,0.0510802,1.95771,False,2.56319,False,1,0.114929
0,invvol,2022-01-04,0.0545018,1.8348,False,2.29209,False,1,0.0750474
0,invvol,2022-02-03,0.0520271,1.92208,False,2.27333,False,1,0.0958506
0,invvol,2022-03-07,0.0517819,1.93118,False,2.3065,False,1,0.138223
0,invvol,2022-04-05,0.059297,1.68643,False,1.84421,False,1,0.0790667
0,invvol,2022-05-05,0.0563512,1.77458,False,1.94451,False,1,0.0780455
0,invvol,2022-06-06,0.052211,1.91531,False,1.94223,False,1,0.105034
0,invvol,2022-07-07,0.0540767,1.84922,False,1.85405,False,1,0.0884756
0,invvol,2022-08-05,0.0519011,1.92674,False,1.81622,False,1,0.0771676
0,invvol,2022-09-06,0.0482563,2.07227,False,2.06391,False,1,0.0719381
0,invvol,2022-10-05,0.0439424,2.27571,False,2.41254,False,1,0.0990927
0,invvol,2022-11-03,0.0441474,2.26514,False,2.73929,False,1,0.103975
0,invvol,2022-12-05,0.0449223,2.22607,False,2.59167,False,1,0.0867341
0,invvol,2023-01-05,0.0432018,2.31472,False,2.80145,False,1,0.074678
0,invvol,2023-02-06,0.0415238,2.40826,False,2.94901,False,1,0.0806093
0,invvol,2023-03-08,0.0390588,2.56024,False,3.55417,False,1,0.111692
0,invvol,2023-04-06,0.0404147,2.47435,False,3.39813,False,1,0.0860624
0,invvol,2023-05-08,0.0390013,2.56402,False,3.67708,False,1,0.0861214
0,invvol,2023-06-07,0.0374754,2.66842,False,3.78544,False,1,0.0571646
0,invvol,2023-07-10,0.032853,3.04386,False,4.33822,False,1,0.0707518
0,invvol,2023-08-08,0.0300505,3.32773,False,4.61728,False,1,0.058937
0,invvol,2023-09-07,0.0268839,3.7197,False,5.40472,False,1,0.0777918
0,invvol,2023-10-06,0.0254222,3.93357,False,6.09388,False,1,0.123135
0,invvol,2023-11-06,0.0289502,3.45421,False,5.03078,False,1,0.134008
0,invvol,2023-12-06,0.0333925,2.99468,False,4.34111,False,1,0.0906697
0,invvol,2024-01-08,0.0326011,3.06739,False,4.30665,False,1,0.0875874
0,invvol,2024-02-07,0.0331121,3.02004,False,4.17596,False,1,0.106152
0,invvol,2024-03-08,0.0339671,2.94403,False,4.09807,False,1,0.0598397
0,invvol,2024-04-09,0.0315652,3.16804,False,4.6648,False,1,0.171564
0,invvol,2024-05-08,0.0422855,2.36488,False,3.58343,False,1,0.098647
0,invvol,2024-06-07,0.0417238,2.39672,False,3.47495,False,1,0.0916411
0,invvol,2024-07-10,0.040687,2.45779,False,3.43826,False,1,0.0991297
0,invvol,2024-08-08,0.0411883,2.42788,False,3.08114,False,1,0.0940334
0,invvol,2024-09-09,0.0401718,2.48931,False,3.44847,False,1,0.0502217
0,invvol,2024-10-08,0.0347133,2.88074,False,4.15307,False,1,0.0911652
0,invvol,2024-11-06,0.0340548,2.93644,False,4.21934,False,1,0.0950163
0,invvol,2024-12-06,0.0333573,2.99785,False,3.9534,False,1,0.0746589
0,invvol,2025-01-08,0.0305746,3.27069,False,4.22115,False,1,0.111198
0,invvol,2025-02-07,0.0319036,3.13444,False,3.99014,False,1,0.0851332
0,invvol,2025-03-11,0.030212,3.30995,False,3.98547,False,1,0.123329
0,invvol,2025-04-09,0.0339385,2.9465,False,3.65627,False,1,0.0778409
0,stream,2001-01-30,0.0201149,4.97143,False,5.64775,False,1,0.098894
0,stream,2001-03-01,0.0205706,4.8613,False,5.77903,False,1,0.130612
0,stream,2001-03-30,0.0233586,4.28108,False,4.61398,False,1,0.157278
0,stream,2001-05-01,0.0313796,3.18678,False,3.44596,False,1,0.0930434
0,stream,2001-05-31,0.0307106,3.2562,False,3.48251,False,1,0.0698212
0,stream,2001-06-29,0.0274028,3.64926,False,4.10992,False,1,0.0771126
0,stream,2001-07-31,0.0253512,3.94459,False,4.57069,False,1,0.0913611
0,stream,2001-08-29,0.0247152,4.0461,False,4.92183,False,1,0.112086
0,stream,2001-10-01,0.0274545,3.64238,False,4.88544,False,1,0.147829
0,stream,2001-10-30,0.0337923,2.95925,False,4.00148,False,1,0.0804242
0,stream,2001-11-29,0.0322418,3.10156,False,4.25535,False,1,0.0937514
0,stream,2001-12-31,0.0314922,3.17539,False,4.37122,False,1,0.0886017
0,stream,2002-01-31,0.0307379,3.25331,False,4.61016,False,1,0.0993663
0,stream,2002-03-04,0.0312049,3.20462,False,4.69699,False,1,0.115551
0,stream,2002-04-03,0.033084,3.02261,False,4.8551,False,1,0.0834252
0,stream,2002-05-02,0.0313357,3.19125,False,4.99269,False,1,0.105046
0,stream,2002-06-03,0.0320532,3.11981,False,4.58037,False,1,0.108187
0,stream,2002-07-02,0.0346761,2.88383,False,3.94173,False,1,0.0905714
0,stream,2002-08-01,0.0339753,2.94331,False,3.92142,False,1,0.0732677
0,stream,2002-08-30,0.0310855,3.21694,False,4.20616,False,1,0.0746204
0,stream,2002-10-01,0.0295831,3.38031,False,4.48644,False,1,0.0721296
0,stream,2002-10-30,0.0278049,3.59648,False,4.81759,False,1,0.119265
0,stream,2002-11-29,0.0305418,3.27421,False,4.67822,False,1,0.098482
0,stream,2002-12-31,0.0313633,3.18844,False,4.81392,False,1,0.130231
0,stream,2003-01-31,0.036235,2.75977,False,4.95836,False,1,0.11825
0,stream,2003-03-04,0.0386663,2.58623,False,4.65622,False,1,0.0942553
0,stream,2003-04-02,0.0378155,2.64442,False,4.5176,False,1,0.0730295
0,stream,2003-05-02,0.0348134,2.87246,False,5.07237,False,1,0.0999357
0,stream,2003-06-03,0.0364097,2.74652,False,5.01718,False,1,0.10273
0,stream,2003-07-02,0.0366606,2.72772,False,5.15974,False,1,0.0750712
0,stream,2003-08-01,0.0347157,2.88054,False,5.44837,False,1,0.0633608
0,stream,2003-09-02,0.0308616,3.24027,False,6.55645,False,1,0.120517
0,stream,2003-10-01,0.0328446,3.04464,False,6.36013,False,1,0.0713772
0,stream,2003-10-30,0.0298201,3.35344,False,7.00715,False,1,0.0724179
0,stream,2003-12-01,0.0270316,3.69938,False,7.08098,False,1,0.0682247
0,stream,2003-12-31,0.0242545,4.12294,False,8.25116,False,1,0.086731
0,stream,2004-02-02,0.0228709,4.37236,False,7.81376,False,1,0.0704958
0,stream,2004-03-03,0.0211268,4.73332,False,8.47709,False,1,0.115607
0,stream,2004-04-01,0.0227522,4.39518,False,8.03493,False,1,0.112832
0,stream,2004-05-03,0.0236755,4.22377,False,7.55986,False,1,0.108352
0,stream,2004-06-02,0.0242997,4.11527,False,7.91946,False,1,0.0952051
0,stream,2004-07-02,0.0238915,4.18558,False,8.16504,False,1,0.100274
0,stream,2004-08-03,0.0238829,4.1871,False,7.43277,False,1,0.116363
0,stream,2004-09-01,0.0251404,3.97767,False,7.0461,False,1,0.143133
0,stream,2004-10-01,0.0298992,3.34457,False,5.63599,False,1,0.120595
0,stream,2004-11-01,0.0317224,3.15235,False,4.81442,False,1,0.0924087
0,stream,2004-12-01,0.032792,3.04952,False,4.85493,False,1,0.0724273
0,stream,2005-01-03,0.0298581,3.34918,False,5.49028,False,1,0.0723536
0,stream,2005-02-02,0.028377,3.52398,False,5.88364,False,1,0.0752776
0,stream,2005-03-04,0.027263,3.66797,False,6.3014,False,1,0.0903218
0,stream,2005-04-05,0.0269037,3.71696,False,6.2659,False,1,0.079288
0,stream,2005-05-04,0.0251373,3.97815,False,6.72929,False,1,0.105873
0,stream,2005-06-03,0.0258993,3.86111,False,6.82804,False,1,0.184578
0,stream,2005-07-05,0.0349646,2.86004,False,5.6163,False,1,0.086116
0,stream,2005-08-03,0.0331995,3.01209,False,6.23887,False,1,0.0742018
