geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,factor corr K5,21,<0.75,356,5262,1.083851,1.003219,1.227368,0.477528
neutral,correlation,factor corr K10,21,<0.75,356,5262,1.066077,0.990479,1.204594,0.567416
neutral,correlation,"proxy factor corr, core 13",21,<0.75,348,5154,1.046848,0.984852,1.162919,0.614943
neutral,correlation,"proxy factor corr, extended 22",21,<0.75,332,4938,1.050384,0.988257,1.164892,0.623494
neutral,covariance,holdings cov,21,>0.95,18524,439771,0.998546,0.979362,1.009136,0.407040
neutral,covariance,"holdings corr, stream vol",21,>0.95,18524,439771,0.993686,0.977446,1.000953,0.551285
neutral,covariance,"blend, pair weight",21,>0.95,18524,439771,0.993671,0.977470,1.000895,0.552688
neutral,correlation,holdings corr,21,>0.95,18524,439771,0.993728,0.979511,1.005442,0.538113
neutral,correlation,blend corr,21,>0.95,18524,439771,0.993134,0.979010,1.004647,0.540974
neutral,correlation,factor corr K5,21,>0.95,18502,438846,1.054652,1.031883,1.079678,0.485947
neutral,correlation,factor corr K10,21,>0.95,18477,438195,1.015622,0.999311,1.032245,0.551605
neutral,correlation,"proxy factor corr, core 13",21,>0.95,18376,436258,0.989756,0.978951,1.000331,0.674739
neutral,correlation,"proxy factor corr, extended 22",21,>0.95,18228,429622,0.986794,0.976355,0.996680,0.725038
neutral,covariance,holdings cov,63,0.75-0.85,75,1057,0.988175,0.940088,1.021756,0.626667
neutral,covariance,"holdings corr, stream vol",63,0.75-0.85,75,1057,1.026518,0.925602,1.045226,0.213333
neutral,covariance,"blend, pair weight",63,0.75-0.85,75,1057,1.021296,0.957455,1.035984,0.213333
neutral,correlation,holdings corr,63,0.75-0.85,75,1057,1.011131,0.983481,1.092915,0.466667
neutral,correlation,blend corr,63,0.75-0.85,75,1057,0.985893,0.965878,1.073156,0.560000
neutral,correlation,factor corr K5,63,0.75-0.85,75,1057,1.093063,0.985190,1.198994,0.240000
neutral,correlation,factor corr K10,63,0.75-0.85,75,1057,1.076736,0.993311,1.117247,0.240000
neutral,correlation,"proxy factor corr, core 13",63,0.75-0.85,75,1055,0.994919,0.948055,1.007069,0.573333
neutral,correlation,"proxy factor corr, extended 22",63,0.75-0.85,73,1028,0.993605,0.970492,1.006533,0.561644
neutral,covariance,holdings cov,63,0.85-0.95,1718,28212,1.012559,1.002409,1.035144,0.409779
neutral,covariance,"holdings corr, stream vol",63,0.85-0.95,1718,28212,1.001978,0.999275,1.005409,0.442957
