geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,covariance,"holdings corr, stream vol",108,0.75-0.85,5130,142580,0.977208,0.959868,0.987748,0.748733
neutral,covariance,"blend, pair weight",108,0.75-0.85,5130,142580,0.978723,0.964974,0.987355,0.775244
neutral,correlation,holdings corr,108,0.75-0.85,5130,142580,0.975704,0.941074,1.011547,0.640351
neutral,correlation,blend corr,108,0.75-0.85,5130,142580,0.960254,0.930806,0.984156,0.688694
neutral,correlation,factor corr K5,108,0.75-0.85,5130,142580,0.944281,0.907744,0.982209,0.673684
neutral,correlation,factor corr K10,108,0.75-0.85,5130,142580,0.920646,0.894898,0.947000,0.769591
neutral,correlation,"proxy factor corr, core 13",108,0.75-0.85,4950,135576,0.931743,0.905118,0.953084,0.786263
neutral,correlation,"proxy factor corr, extended 22",108,0.75-0.85,4062,108526,0.946798,0.924535,0.965092,0.788035
neutral,covariance,holdings cov,108,0.85-0.95,16474,463082,0.985467,0.975076,0.994489,0.583768
neutral,covariance,"holdings corr, stream vol",108,0.85-0.95,16474,463082,0.980048,0.973112,0.985067,0.762231
neutral,covariance,"blend, pair weight",108,0.85-0.95,16474,463082,0.980104,0.973508,0.984689,0.774615
neutral,correlation,holdings corr,108,0.85-0.95,16474,463082,0.964288,0.945259,0.981161,0.657035
neutral,correlation,blend corr,108,0.85-0.95,16474,463082,0.958662,0.939739,0.974726,0.678220
neutral,correlation,factor corr K5,108,0.85-0.95,16474,463082,0.945850,0.922851,0.967169,0.643438
neutral,correlation,factor corr K10,108,0.85-0.95,16474,463082,0.922442,0.903167,0.940890,0.740197
neutral,correlation,"proxy factor corr, core 13",108,0.85-0.95,15972,441982,0.943551,0.923187,0.959973,0.741798
neutral,correlation,"proxy factor corr, extended 22",108,0.85-0.95,13164,350915,0.958546,0.939020,0.974518,0.730857
neutral,covariance,holdings cov,108,<0.75,3336,85795,0.997201,0.966550,1.040697,0.396583
neutral,covariance,"holdings corr, stream vol",108,<0.75,3336,85795,0.990084,0.973682,1.014973,0.527278
neutral,covariance,"blend, pair weight",108,<0.75,3336,85795,0.984978,0.972481,0.993081,0.631894
neutral,correlation,holdings corr,108,<0.75,3336,85795,1.093958,1.006599,1.207235,0.415468
