geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,"proxy factor corr, extended 22",0,0.85-0.95,15352,410755,0.980504,0.969020,0.990408,0.754560
neutral,covariance,holdings cov,0,<0.75,4769,133836,0.997131,0.980019,1.022533,0.456490
neutral,covariance,"holdings corr, stream vol",0,<0.75,4769,133836,0.990764,0.977484,0.999232,0.510799
neutral,covariance,"blend, pair weight",0,<0.75,4769,133836,0.990124,0.976554,0.998164,0.525058
neutral,correlation,holdings corr,0,<0.75,4769,133836,0.915488,0.874938,0.958079,0.748585
neutral,correlation,blend corr,0,<0.75,4769,133836,0.903890,0.864619,0.942063,0.764521
neutral,correlation,factor corr K5,0,<0.75,4475,118378,1.011857,0.976529,1.047887,0.583464
neutral,correlation,factor corr K10,0,<0.75,4263,108617,0.991801,0.964065,1.026405,0.661975
neutral,correlation,"proxy factor corr, core 13",0,<0.75,4006,100656,0.983083,0.965383,1.009582,0.741887
neutral,correlation,"proxy factor corr, extended 22",0,<0.75,3133,75874,0.991989,0.973690,1.023027,0.737632
neutral,covariance,holdings cov,0,>0.95,15836,469811,1.002863,0.986064,1.015139,0.299760
neutral,covariance,"holdings corr, stream vol",0,>0.95,15836,469811,0.990670,0.977491,0.998842,0.562895
neutral,covariance,"blend, pair weight",0,>0.95,15836,469811,0.990667,0.977494,0.998833,0.563084
neutral,correlation,holdings corr,0,>0.95,15836,469811,0.947987,0.931548,0.963134,0.747853
neutral,correlation,blend corr,0,>0.95,15836,469811,0.947923,0.931518,0.963039,0.748421
neutral,correlation,factor corr K5,0,>0.95,15166,421520,1.108769,1.078364,1.148244,0.425887
neutral,correlation,factor corr K10,0,>0.95,14411,385545,1.043087,1.021780,1.069504,0.506488
neutral,correlation,"proxy factor corr, core 13",0,>0.95,13803,358863,0.984515,0.971545,0.996292,0.709773
neutral,correlation,"proxy factor corr, extended 22",0,>0.95,11477,278652,0.982749,0.970791,0.993764,0.759955
neutral,covariance,holdings cov,21,0.75-0.85,6160,191877,0.986958,0.962444,1.001710,0.489123
neutral,covariance,"holdings corr, stream vol",21,0.75-0.85,6160,191877,0.984663,0.967370,0.994878,0.621753
neutral,covariance,"blend, pair weight",21,0.75-0.85,6160,191877,0.984700,0.967302,0.994822,0.627597
neutral,correlation,holdings corr,21,0.75-0.85,6160,191877,0.976703,0.955800,0.998017,0.671591
neutral,correlation,blend corr,21,0.75-0.85,6160,191877,0.974620,0.954578,0.992861,0.681656
neutral,correlation,factor corr K5,21,0.75-0.85,5943,179131,1.017567,0.996310,1.045803,0.508666
neutral,correlation,factor corr K10,21,0.75-0.85,5726,166039,0.990442,0.974497,1.008406,0.600768
neutral,correlation,"proxy factor corr, core 13",21,0.75-0.85,5541,156255,0.979852,0.969932,0.988898,0.742646
neutral,correlation,"proxy factor corr, extended 22",21,0.75-0.85,4711,125814,0.979138,0.969238,0.987830,0.774358
neutral,covariance,holdings cov,21,0.85-0.95,20774,636501,0.993439,0.985181,1.000276,0.481034
neutral,covariance,"holdings corr, stream vol",21,0.85-0.95,20774,636501,0.990278,0.984070,0.995187,0.650284
neutral,covariance,"blend, pair weight",21,0.85-0.95,20774,636501,0.990299,0.984110,0.995205,0.652595
neutral,correlation,holdings corr,21,0.85-0.95,20774,636501,0.971349,0.958745,0.982334,0.697843
neutral,correlation,blend corr,21,0.85-0.95,20774,636501,0.970924,0.958365,0.981805,0.701454
neutral,correlation,factor corr K5,21,0.85-0.95,19665,589328,1.034725,1.012754,1.058336,0.527028
neutral,correlation,factor corr K10,21,0.85-0.95,18648,543638,0.998412,0.982244,1.013757,0.597329
neutral,correlation,"proxy factor corr, core 13",21,0.85-0.95,18070,512493,0.979323,0.966947,0.989911,0.718041
neutral,correlation,"proxy factor corr, extended 22",21,0.85-0.95,15357,411124,0.980528,0.969594,0.990568,0.754509
neutral,covariance,holdings cov,21,<0.75,4688,128789,0.989353,0.975039,1.014754,0.445819
neutral,covariance,"holdings corr, stream vol",21,<0.75,4688,128789,0.992943,0.982549,1.001043,0.444113
neutral,covariance,"blend, pair weight",21,<0.75,4688,128789,0.991436,0.980392,0.998066,0.484428
neutral,correlation,holdings corr,21,<0.75,4688,128789,1.061913,1.011205,1.116246,0.478029
neutral,correlation,blend corr,21,<0.75,4688,128789,1.020813,0.987253,1.055602,0.522184
neutral,correlation,factor corr K5,21,<0.75,4489,118465,1.015293,0.981037,1.053121,0.573847
neutral,correlation,factor corr K10,21,<0.75,4258,108466,0.995083,0.968028,1.028936,0.657351
neutral,correlation,"proxy factor corr, core 13",21,<0.75,3998,100471,0.985885,0.968457,1.013634,0.738619
neutral,correlation,"proxy factor corr, extended 22",21,<0.75,3121,75807,0.993565,0.974832,1.024660,0.735662
neutral,covariance,holdings cov,21,>0.95,15648,453171,0.990816,0.972341,1.003844,0.438842
neutral,covariance,"holdings corr, stream vol",21,>0.95,15648,453171,0.987464,0.973437,0.997043,0.619185
neutral,covariance,"blend, pair weight",21,>0.95,15648,453171,0.987468,0.973475,0.997031,0.620207
neutral,correlation,holdings corr,21,>0.95,15648,453171,0.977006,0.962414,0.989653,0.670693
neutral,correlation,blend corr,21,>0.95,15648,453171,0.976805,0.962388,0.989289,0.672418
neutral,correlation,factor corr K5,21,>0.95,15177,421609,1.112362,1.077587,1.151945,0.419319
neutral,correlation,factor corr K10,21,>0.95,14417,385518,1.046488,1.022425,1.072029,0.497399
neutral,correlation,"proxy factor corr, core 13",21,>0.95,13786,358600,0.984873,0.973101,0.996017,0.707457
neutral,correlation,"proxy factor corr, extended 22",21,>0.95,11477,278771,0.982678,0.970942,0.993569,0.759345
neutral,covariance,holdings cov,63,0.75-0.85,5940,178987,1.003075,0.994980,1.010100,0.387879
neutral,covariance,"holdings corr, stream vol",63,0.75-0.85,5940,178987,0.996479,0.991222,1.000565,0.522391
neutral,covariance,"blend, pair weight",63,0.75-0.85,5940,178987,0.996141,0.991185,0.999905,0.538047
neutral,correlation,holdings corr,63,0.75-0.85,5940,178987,1.014071,0.995979,1.034397,0.467340
neutral,correlation,blend corr,63,0.75-0.85,5940,178987,1.005125,0.990361,1.019149,0.493771
neutral,correlation,factor corr K5,63,0.75-0.85,5936,178355,1.017398,0.994863,1.045230,0.508086
neutral,correlation,factor corr K10,63,0.75-0.85,5721,166275,0.990751,0.974793,1.009472,0.599895
neutral,correlation,"proxy factor corr, core 13",63,0.75-0.85,5541,156544,0.980124,0.970448,0.988703,0.741021
neutral,correlation,"proxy factor corr, extended 22",63,0.75-0.85,4706,125914,0.979490,0.969628,0.987835,0.773906
neutral,covariance,holdings cov,63,0.85-0.95,19623,586393,1.002906,0.995795,1.008205,0.346379
neutral,covariance,"holdings corr, stream vol",63,0.85-0.95,19623,586393,0.996585,0.990928,1.000738,0.577995
neutral,covariance,"blend, pair weight",63,0.85-0.95,19623,586393,0.996512,0.990896,1.000577,0.582378
neutral,correlation,holdings corr,63,0.85-0.95,19623,586393,0.995277,0.982686,1.006998,0.556337
neutral,correlation,blend corr,63,0.85-0.95,19623,586393,0.993482,0.981284,1.004863,0.567854
neutral,correlation,factor corr K5,63,0.85-0.95,19603,585733,1.035434,1.014727,1.058688,0.526042
neutral,correlation,factor corr K10,63,0.85-0.95,18595,542771,0.998927,0.984172,1.014361,0.596504
neutral,correlation,"proxy factor corr, core 13",63,0.85-0.95,17989,511387,0.979680,0.967760,0.990286,0.715882
neutral,correlation,"proxy factor corr, extended 22",63,0.85-0.95,15355,411385,0.980622,0.970194,0.990492,0.754412
neutral,covariance,holdings cov,63,<0.75,4479,118118,1.026886,1.011390,1.055976,0.233758
neutral,covariance,"holdings corr, stream vol",63,<0.75,4479,118118,1.004266,0.998653,1.014365,0.346952
neutral,covariance,"blend, pair weight",63,<0.75,4479,118118,1.000118,0.995268,1.004745,0.408127
neutral,correlation,holdings corr,63,<0.75,4479,118118,1.131342,1.071778,1.209112,0.300290
neutral,correlation,blend corr,63,<0.75,4479,118118,1.038382,1.011864,1.070629,0.370395
neutral,correlation,factor corr K5,63,<0.75,4476,118037,1.017886,0.981186,1.051745,0.565460
neutral,correlation,factor corr K10,63,<0.75,4252,108535,0.997560,0.968315,1.029739,0.649341
neutral,correlation,"proxy factor corr, core 13",63,<0.75,3996,100583,0.987444,0.970971,1.012475,0.730731
neutral,correlation,"proxy factor corr, extended 22",63,<0.75,3110,75876,0.993945,0.976077,1.023022,0.734405
neutral,covariance,holdings cov,63,>0.95,15124,418443,0.999911,0.983653,1.010013,0.314533
neutral,covariance,"holdings corr, stream vol",63,>0.95,15124,418443,0.992790,0.979486,0.999574,0.578485
neutral,covariance,"blend, pair weight",63,>0.95,15124,418443,0.992788,0.979548,0.999526,0.579212
neutral,correlation,holdings corr,63,>0.95,15124,418443,0.989265,0.974822,1.000809,0.578088
neutral,correlation,blend corr,63,>0.95,15124,418443,0.988694,0.974441,1.000081,0.581791
neutral,correlation,factor corr K5,63,>0.95,15096,417466,1.111938,1.077332,1.151446,0.419581
neutral,correlation,factor corr K10,63,>0.95,14416,385484,1.046800,1.022762,1.073598,0.496115
neutral,correlation,"proxy factor corr, core 13",63,>0.95,13848,359261,0.984752,0.971974,0.995553,0.707972
neutral,correlation,"proxy factor corr, extended 22",63,>0.95,11468,278565,0.982992,0.970969,0.993723,0.758197
neutral,covariance,holdings cov,108,0.75-0.85,5697,164922,1.014519,1.006440,1.023171,0.246270
neutral,covariance,"holdings corr, stream vol",108,0.75-0.85,5697,164922,1.001271,0.995685,1.006073,0.423030
neutral,covariance,"blend, pair weight",108,0.75-0.85,5697,164922,0.999779,0.994846,1.003765,0.443040
neutral,correlation,holdings corr,108,0.75-0.85,5697,164922,1.043630,1.022480,1.067453,0.338424
neutral,correlation,blend corr,108,0.75-0.85,5697,164922,1.024547,1.007668,1.041073,0.375987
neutral,correlation,factor corr K5,108,0.75-0.85,5693,164338,1.017184,0.993216,1.045894,0.511857
neutral,correlation,factor corr K10,108,0.75-0.85,5691,163941,0.991811,0.975260,1.010255,0.595150
neutral,correlation,"proxy factor corr, core 13",108,0.75-0.85,5540,156225,0.981003,0.971540,0.989319,0.738628
neutral,correlation,"proxy factor corr, extended 22",108,0.75-0.85,4699,125614,0.980372,0.971275,0.988185,0.772505
neutral,covariance,holdings cov,108,0.85-0.95,18570,536124,1.012241,1.004092,1.018343,0.209908
neutral,covariance,"holdings corr, stream vol",108,0.85-0.95,18570,536124,0.998857,0.993204,1.002583,0.464028
neutral,covariance,"blend, pair weight",108,0.85-0.95,18570,536124,0.998527,0.992982,1.002055,0.473021
neutral,correlation,holdings corr,108,0.85-0.95,18570,536124,1.020739,1.007629,1.032630,0.396984
neutral,correlation,blend corr,108,0.85-0.95,18570,536124,1.015180,1.002849,1.025733,0.415078
neutral,correlation,factor corr K5,108,0.85-0.95,18554,535545,1.035009,1.014074,1.059788,0.520696
neutral,correlation,factor corr K10,108,0.85-0.95,18546,535320,0.999296,0.985098,1.015386,0.594845
neutral,correlation,"proxy factor corr, core 13",108,0.85-0.95,18040,511369,0.980500,0.969170,0.991235,0.714634
neutral,correlation,"proxy factor corr, extended 22",108,0.85-0.95,15343,410967,0.981288,0.971276,0.991007,0.754220
neutral,covariance,holdings cov,108,<0.75,4215,106587,1.038770,1.014873,1.080750,0.180546
neutral,covariance,"holdings corr, stream vol",108,<0.75,4215,106587,1.011198,1.001959,1.030512,0.275445
neutral,covariance,"blend, pair weight",108,<0.75,4215,106587,1.004377,0.998065,1.012803,0.343060
neutral,correlation,holdings corr,108,<0.75,4215,106587,1.146912,1.092321,1.215547,0.230368
neutral,correlation,blend corr,108,<0.75,4215,106587,1.037209,1.015925,1.061410,0.341400
neutral,correlation,factor corr K5,108,<0.75,4210,106492,1.020561,0.986998,1.062152,0.565321
