geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,holdings corr,0,Q3,246,4592,0.963092,0.901343,0.998030,0.658537
neutral,correlation,blend corr,0,Q3,246,4592,0.961796,0.900904,0.995804,0.658537
neutral,correlation,factor corr K5,0,Q3,246,4592,1.057410,1.008181,1.134820,0.451220
neutral,correlation,factor corr K10,0,Q3,246,4592,1.017737,0.982344,1.070633,0.508130
neutral,correlation,"proxy factor corr, core 13",0,Q3,246,4585,0.983541,0.967049,1.002550,0.686992
neutral,correlation,"proxy factor corr, extended 22",0,Q3,245,4555,0.983603,0.969054,1.000876,0.718367
neutral,covariance,holdings cov,0,Q4,327,6936,1.004806,0.994721,1.014471,0.379205
neutral,covariance,"holdings corr, stream vol",0,Q4,327,6936,0.998548,0.994657,1.001879,0.483180
neutral,covariance,"blend, pair weight",0,Q4,327,6936,0.998402,0.994540,1.001737,0.483180
neutral,correlation,holdings corr,0,Q4,327,6936,0.986863,0.952081,1.016138,0.663609
neutral,correlation,blend corr,0,Q4,327,6936,0.983305,0.947853,1.009544,0.672783
neutral,correlation,factor corr K5,0,Q4,327,6936,1.070966,1.013313,1.178088,0.379205
neutral,correlation,factor corr K10,0,Q4,327,6922,1.008438,0.976351,1.062875,0.464832
neutral,correlation,"proxy factor corr, core 13",0,Q4,327,6886,0.976852,0.958435,0.991435,0.721713
neutral,correlation,"proxy factor corr, extended 22",0,Q4,326,6742,0.979221,0.965933,0.990332,0.730061
neutral,covariance,holdings cov,21,Q1,387,6933,1.132715,1.030234,1.369826,0.178295
neutral,covariance,"holdings corr, stream vol",21,Q1,387,6933,1.047377,0.990400,1.171000,0.276486
neutral,covariance,"blend, pair weight",21,Q1,387,6933,1.021620,0.987869,1.089156,0.310078
neutral,correlation,holdings corr,21,Q1,387,6933,1.272800,1.156858,1.398608,0.193798
neutral,correlation,blend corr,21,Q1,387,6933,1.153170,1.070402,1.250880,0.237726
