geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,"proxy factor corr, extended 22",0,0.85-0.95,2343,52394,0.990343,0.976491,1.003901,0.636790
neutral,covariance,holdings cov,0,<0.75,179,3746,1.111258,1.066862,1.804268,0.229050
neutral,covariance,"holdings corr, stream vol",0,<0.75,179,3746,1.057272,1.014142,1.109212,0.296089
neutral,covariance,"blend, pair weight",0,<0.75,179,3746,1.038085,0.987049,1.057293,0.357542
neutral,correlation,holdings corr,0,<0.75,179,3746,1.127734,0.908972,1.303913,0.368715
neutral,correlation,blend corr,0,<0.75,179,3746,1.060494,0.880299,1.203016,0.452514
neutral,correlation,factor corr K5,0,<0.75,179,3746,1.046085,0.986648,1.161620,0.446927
neutral,correlation,factor corr K10,0,<0.75,179,3746,1.021070,0.976125,1.118620,0.541899
neutral,correlation,"proxy factor corr, core 13",0,<0.75,178,3733,1.010028,0.975525,1.091361,0.646067
neutral,correlation,"proxy factor corr, extended 22",0,<0.75,178,3727,1.008607,0.975156,1.085563,0.662921
neutral,covariance,holdings cov,0,>0.95,20105,502232,1.007453,0.991527,1.017396,0.286247
neutral,covariance,"holdings corr, stream vol",0,>0.95,20105,502232,0.994266,0.982484,1.000633,0.517334
neutral,covariance,"blend, pair weight",0,>0.95,20105,502232,0.994266,0.982497,1.000624,0.517632
neutral,correlation,holdings corr,0,>0.95,20105,502232,0.979878,0.964463,0.994065,0.583487
neutral,correlation,blend corr,0,>0.95,20105,502232,0.979802,0.964419,0.993903,0.584780
neutral,correlation,factor corr K5,0,>0.95,20067,500877,1.036036,1.013753,1.060195,0.529576
neutral,correlation,factor corr K10,0,>0.95,20056,500394,0.999694,0.983356,1.016798,0.594037
neutral,correlation,"proxy factor corr, core 13",0,>0.95,19873,497309,0.981484,0.969148,0.993255,0.699341
neutral,correlation,"proxy factor corr, extended 22",0,>0.95,19749,489700,0.982353,0.971208,0.993317,0.737151
neutral,covariance,holdings cov,21,0.75-0.85,473,9836,1.056512,1.005317,1.107639,0.355180
neutral,covariance,"holdings corr, stream vol",21,0.75-0.85,473,9836,1.035918,0.999405,1.084797,0.266385
neutral,covariance,"blend, pair weight",21,0.75-0.85,473,9836,1.016153,0.992340,1.042159,0.321353
neutral,correlation,holdings corr,21,0.75-0.85,473,9836,1.072912,0.965372,1.177887,0.412262
neutral,correlation,blend corr,21,0.75-0.85,473,9836,1.022492,0.935329,1.102836,0.467230
neutral,correlation,factor corr K5,21,0.75-0.85,473,9836,1.042103,1.007899,1.070694,0.310782
neutral,correlation,factor corr K10,21,0.75-0.85,473,9836,1.013803,0.986798,1.035165,0.505285
neutral,correlation,"proxy factor corr, core 13",21,0.75-0.85,472,9621,0.998632,0.980754,1.010219,0.578390
neutral,correlation,"proxy factor corr, extended 22",21,0.75-0.85,462,9109,1.005024,0.988999,1.016318,0.502165
neutral,covariance,holdings cov,21,0.85-0.95,2415,54946,0.985837,0.976131,0.995970,0.592133
neutral,covariance,"holdings corr, stream vol",21,0.85-0.95,2415,54946,0.993993,0.982800,0.998604,0.592133
neutral,covariance,"blend, pair weight",21,0.85-0.95,2415,54946,0.993957,0.982965,0.998496,0.605797
neutral,correlation,holdings corr,21,0.85-0.95,2415,54946,0.990038,0.969736,1.012919,0.525466
neutral,correlation,blend corr,21,0.85-0.95,2415,54946,0.985535,0.966642,1.005955,0.543271
neutral,correlation,factor corr K5,21,0.85-0.95,2412,54890,1.049742,1.018799,1.084011,0.422886
neutral,correlation,factor corr K10,21,0.85-0.95,2390,54599,1.015428,0.995963,1.038172,0.488285
neutral,correlation,"proxy factor corr, core 13",21,0.85-0.95,2378,54140,0.987475,0.975375,0.998919,0.642136
neutral,correlation,"proxy factor corr, extended 22",21,0.85-0.95,2348,52619,0.990469,0.978035,1.003330,0.634583
neutral,covariance,holdings cov,21,<0.75,182,3842,1.235280,1.021112,1.834017,0.280220
neutral,covariance,"holdings corr, stream vol",21,<0.75,182,3842,1.125547,1.001394,1.475670,0.313187
neutral,covariance,"blend, pair weight",21,<0.75,182,3842,1.056126,0.988675,1.241040,0.362637
neutral,correlation,holdings corr,21,<0.75,182,3842,1.291743,0.995925,1.466242,0.225275
neutral,correlation,blend corr,21,<0.75,182,3842,1.117285,0.959706,1.204352,0.313187
neutral,correlation,factor corr K5,21,<0.75,182,3842,1.044654,0.986241,1.168707,0.467033
neutral,correlation,factor corr K10,21,<0.75,182,3842,1.020273,0.975992,1.125371,0.560440
neutral,correlation,"proxy factor corr, core 13",21,<0.75,181,3828,1.009531,0.975934,1.088937,0.646409
neutral,correlation,"proxy factor corr, extended 22",21,<0.75,181,3824,1.008150,0.975542,1.082839,0.674033
neutral,covariance,holdings cov,21,>0.95,20018,501122,0.998763,0.982955,1.007488,0.422570
neutral,covariance,"holdings corr, stream vol",21,>0.95,20018,501122,0.993896,0.981650,0.999838,0.566640
neutral,covariance,"blend, pair weight",21,>0.95,20018,501122,0.993909,0.981699,0.999825,0.567539
neutral,correlation,holdings corr,21,>0.95,20018,501122,0.988854,0.974735,1.002353,0.547557
neutral,correlation,blend corr,21,>0.95,20018,501122,0.988557,0.974635,1.001920,0.550355
neutral,correlation,factor corr K5,21,>0.95,19996,499939,1.038582,1.017594,1.062278,0.523305
neutral,correlation,factor corr K10,21,>0.95,19984,499444,1.002218,0.987305,1.019228,0.586619
neutral,correlation,"proxy factor corr, core 13",21,>0.95,19862,497100,0.982109,0.969451,0.994169,0.696808
neutral,correlation,"proxy factor corr, extended 22",21,>0.95,19749,489995,0.982425,0.971452,0.994266,0.736847
neutral,covariance,holdings cov,63,0.75-0.85,484,10116,1.113274,1.065221,1.183808,0.123967
neutral,covariance,"holdings corr, stream vol",63,0.75-0.85,484,10116,1.050831,1.018123,1.088783,0.111570
neutral,covariance,"blend, pair weight",63,0.75-0.85,484,10116,1.005023,0.988580,1.022862,0.274793
neutral,correlation,holdings corr,63,0.75-0.85,484,10116,1.180602,1.067726,1.292931,0.169421
neutral,correlation,blend corr,63,0.75-0.85,484,10116,1.043596,0.988728,1.096568,0.264463
neutral,correlation,factor corr K5,63,0.75-0.85,483,10104,1.047292,1.014809,1.072750,0.289855
neutral,correlation,factor corr K10,63,0.75-0.85,483,10104,1.017025,0.992389,1.035379,0.490683
neutral,correlation,"proxy factor corr, core 13",63,0.75-0.85,482,9890,1.000754,0.986071,1.011473,0.570539
neutral,correlation,"proxy factor corr, extended 22",63,0.75-0.85,477,9456,1.004750,0.988078,1.015903,0.496855
neutral,covariance,holdings cov,63,0.85-0.95,2414,54874,1.007676,0.995162,1.015538,0.439519
neutral,covariance,"holdings corr, stream vol",63,0.85-0.95,2414,54874,0.997953,0.988402,1.002065,0.556752
neutral,covariance,"blend, pair weight",63,0.85-0.95,2414,54874,0.997228,0.988438,1.000876,0.579536
neutral,correlation,holdings corr,63,0.85-0.95,2414,54874,1.021900,0.995923,1.051626,0.427920
neutral,correlation,blend corr,63,0.85-0.95,2414,54874,1.007898,0.987172,1.029318,0.465617
neutral,correlation,factor corr K5,63,0.85-0.95,2410,54803,1.050832,1.018578,1.080755,0.419087
neutral,correlation,factor corr K10,63,0.85-0.95,2388,54512,1.016201,0.995240,1.034441,0.492044
neutral,correlation,"proxy factor corr, core 13",63,0.85-0.95,2376,54135,0.988158,0.974738,0.998412,0.640572
neutral,correlation,"proxy factor corr, extended 22",63,0.85-0.95,2350,52883,0.990531,0.976862,1.003750,0.634468
neutral,covariance,holdings cov,63,<0.75,186,3906,1.341096,1.114169,1.952886,0.102151
neutral,covariance,"holdings corr, stream vol",63,<0.75,186,3906,1.124503,1.011397,1.405406,0.118280
neutral,covariance,"blend, pair weight",63,<0.75,186,3906,1.016710,1.005343,1.060829,0.252688
neutral,correlation,holdings corr,63,<0.75,186,3906,1.357978,1.086075,1.476549,0.145161
neutral,correlation,blend corr,63,<0.75,186,3906,1.050917,0.996055,1.093378,0.252688
neutral,correlation,factor corr K5,63,<0.75,186,3906,1.048051,0.986148,1.188294,0.462366
neutral,correlation,factor corr K10,63,<0.75,186,3906,1.023240,0.975628,1.141325,0.553763
neutral,correlation,"proxy factor corr, core 13",63,<0.75,185,3892,1.011963,0.976127,1.101699,0.627027
neutral,correlation,"proxy factor corr, extended 22",63,<0.75,185,3891,1.009952,0.975831,1.093890,0.664865
neutral,covariance,holdings cov,63,>0.95,20033,501300,1.003871,0.988840,1.013620,0.256177
neutral,covariance,"holdings corr, stream vol",63,>0.95,20033,501300,0.995953,0.983367,1.003063,0.478710
neutral,covariance,"blend, pair weight",63,>0.95,20033,501300,0.995888,0.983374,1.002886,0.479958
neutral,correlation,holdings corr,63,>0.95,20033,501300,1.002405,0.989051,1.016723,0.445814
neutral,correlation,blend corr,63,>0.95,20033,501300,1.001137,0.987936,1.015000,0.450956
neutral,correlation,factor corr K5,63,>0.95,20004,499905,1.038966,1.017433,1.062002,0.522196
neutral,correlation,factor corr K10,63,>0.95,19992,499410,1.002623,0.986846,1.018860,0.584934
neutral,correlation,"proxy factor corr, core 13",63,>0.95,19923,497626,0.982322,0.970617,0.994957,0.695929
neutral,correlation,"proxy factor corr, extended 22",63,>0.95,19751,490015,0.982641,0.971645,0.993469,0.736013
